"FEATUREID","Latitude","Longitude"
7713608,41.755118,-73.210846
7713632,41.718483,-73.323212
7713098,41.581989,-73.630444
7713198,41.539052,-73.498907
7713326,41.510555,-73.358869
7713300,41.516201,-73.136464
7710858,41.533767,-72.984652
7710856,41.5495,-72.963325
7717544,41.326896,-73.21775
7717756,41.201493,-73.13185
7717732,41.231053,-73.086764
7717746,41.212834,-73.114269
7717748,41.211524,-73.11527
25076278,41.210925,-73.115319
7717752,41.206625,-73.091453
7717754,41.20508,-73.090258
7718002,41.2033,-73.099251
7717776,41.184122,-73.115719
7717774,41.184152,-73.112244
7717764,41.191311,-73.097414
7717766,41.191455,-73.124976
7718564,41.187233,-73.125867
7722742,41.187388,-73.122951
7718548,41.194558,-73.116978
7717762,41.195965,-73.118093
7717760,41.196261,-73.116006
7718544,41.195956,-73.115052
7717758,41.198303,-73.116228
7718540,41.197037,-73.114424
7717728,41.223619,-73.114863
7718528,41.224067,-73.113347
7718530,41.225713,-73.114645
7718524,41.226349,-73.115377
7717726,41.232615,-73.116061
7718532,41.224375,-73.115722
7717730,41.232428,-73.126795
7717988,41.248407,-73.126017
7718652,41.264544,-73.115583
7717696,41.258844,-73.121318
7717698,41.258675,-73.131189
7717716,41.240867,-73.129863
7718522,41.238271,-73.132888
7717722,41.242102,-73.133444
7717714,41.243643,-73.136601
7717710,41.24958,-73.135976
7717690,41.261487,-73.140074
7718654,41.271565,-73.146644
7718512,41.256311,-73.156508
7717702,41.254123,-73.149346
7717692,41.261409,-73.153462
7717712,41.244692,-73.149964
7717724,41.237542,-73.143477
7718520,41.239014,-73.106196
7717720,41.240147,-73.107186
7717984,41.24971,-73.111156
7718514,41.245622,-73.115332
7717718,41.241473,-73.114114
7717986,41.252097,-73.11665
7717704,41.247782,-73.11746
7718498,41.25551,-73.089578
7718502,41.254928,-73.089235
7717982,41.262242,-73.102717
7717680,41.280714,-73.104139
7717682,41.271198,-73.113918
7717676,41.268851,-73.127101
7717670,41.288828,-73.115067
7717674,41.285378,-73.107479
7717672,41.280756,-73.129927
7717658,41.287194,-73.138815
7717648,41.290127,-73.139404
7717644,41.292861,-73.14696
7717624,41.306751,-73.137921
7718644,41.31506,-73.138487
7717656,41.291809,-73.12763
7717642,41.291377,-73.140795
7717636,41.295349,-73.133522
7717638,41.297635,-73.13687
7718474,41.306377,-73.15662
7717588,41.313835,-73.150468
7717626,41.300981,-73.150691
7717570,41.314528,-73.157822
7718458,41.316494,-73.161767
7717554,41.320369,-73.162608
7717550,41.324981,-73.158966
7717540,41.328846,-73.158212
7717526,41.337604,-73.153153
7717568,41.321061,-73.149001
7717528,41.331668,-73.166614
7717504,41.341416,-73.192775
7718436,41.340238,-73.193764
7717522,41.348477,-73.180848
7717532,41.334138,-73.19541
7718668,41.341838,-73.198283
7717520,41.341067,-73.162344
7717556,41.323845,-73.177463
7717562,41.318729,-73.171965
7718488,41.289959,-73.155911
7718492,41.284934,-73.161105
7717666,41.284408,-73.150377
7717640,41.292675,-73.158932
7717652,41.287779,-73.15667
7717630,41.295989,-73.162316
7717620,41.301041,-73.165724
7717634,41.291294,-73.16521
7717632,41.29471,-73.169786
7717628,41.300903,-73.177683
7717646,41.29171,-73.186516
7717608,41.301243,-73.193634
7717602,41.307142,-73.197644
7717586,41.321444,-73.196832
7717600,41.305118,-73.186287
7717584,41.312625,-73.18305
7717610,41.300758,-73.196465
7717650,41.293179,-73.204163
7717668,41.284784,-73.174696
7718482,41.283903,-73.082763
7717664,41.284361,-73.083146
7717660,41.295458,-73.090652
7718648,41.299243,-73.116567
7717604,41.300967,-73.106238
7717592,41.309392,-73.108161
7718646,41.304176,-73.117184
7717662,41.286775,-73.090248
7717552,41.319212,-73.103537
7717560,41.317331,-73.115272
7718434,41.322148,-73.097648
7718446,41.318881,-73.112246
7717572,41.313308,-73.115778
7717580,41.309923,-73.118521
7718464,41.306223,-73.120677
7717622,41.29991,-73.123784
7717566,41.317997,-73.125223
7718450,41.311956,-73.121217
7717582,41.308976,-73.126889
7717574,41.311991,-73.120002
7718394,41.338969,-73.123172
7717536,41.331188,-73.135181
7717446,41.354534,-73.150951
7718356,41.350219,-73.144285
7717412,41.363389,-73.155883
7718336,41.368378,-73.149342
7718308,41.376849,-73.157612
7717288,41.375923,-73.15934
7717960,41.363214,-73.163079
7717380,41.370604,-73.16934
7717384,41.37138,-73.184051
7717246,41.385716,-73.195548
7717272,41.379614,-73.202743
7717388,41.366251,-73.203234
7717434,41.359867,-73.212881
7717248,41.390712,-73.214146
7717280,41.378694,-73.21309
7717326,41.371776,-73.234867
7717318,41.367956,-73.249996
7717310,41.380648,-73.233287
7717264,41.386563,-73.227891
7718616,41.39382,-73.227737
7717268,41.380041,-73.223392
7718358,41.371152,-73.2386
7717334,41.370513,-73.239035
7718632,41.368548,-73.238851
7717478,41.350662,-73.209383
7717518,41.343149,-73.207009
7717510,41.339979,-73.212678
7717098,41.399624,-73.205191
7717004,41.412265,-73.217612
7716950,41.420117,-73.23336
7716976,41.415078,-73.233549
7717068,41.406598,-73.227841
7717000,41.414787,-73.244043
7717112,41.403076,-73.234791
7717944,41.421159,-73.256919
7716912,41.432618,-73.277183
7716956,41.422589,-73.283369
7716966,41.419136,-73.286016
7716980,41.41366,-73.278189
7717056,41.406969,-73.275509
7717186,41.395695,-73.267013
7717292,41.381828,-73.269478
7717294,41.376275,-73.273598
7717368,41.370836,-73.280833
7718420,41.366176,-73.28531
7717490,41.354739,-73.28562
7717500,41.345003,-73.290745
7717508,41.342846,-73.291742
7717538,41.333896,-73.299971
7716914,41.429568,-73.291405
7716974,41.421179,-73.304909
7718312,41.400473,-73.293551
7717118,41.398754,-73.292177
7717082,41.406032,-73.290289
7717122,41.393504,-73.295361
7717034,41.41134,-73.313162
7717116,41.402703,-73.299545
7718300,41.405357,-73.303343
7717046,41.408967,-73.304108
7717120,41.396895,-73.298604
7717128,41.401001,-73.309141
7717130,41.397316,-73.317072
7717074,41.407299,-73.321588
7717124,41.400834,-73.319488
7717166,41.387319,-73.330595
7717164,41.39251,-73.339366
7718628,41.398161,-73.338232
7717254,41.388185,-73.315698
7717126,41.396872,-73.300145
7718332,41.396267,-73.305956
7717190,41.38999,-73.303735
7717226,41.391806,-73.288444
7717192,41.387605,-73.273276
7717234,41.385442,-73.281926
7717194,41.390965,-73.280418
7717296,41.377629,-73.286955
7717340,41.370604,-73.295576
7717402,41.365088,-73.301457
7717298,41.38128,-73.30003
7717342,41.371088,-73.303357
7717962,41.370609,-73.32142
7717324,41.37453,-73.304511
7718390,41.376962,-73.306172
7717302,41.378661,-73.311244
7717444,41.356567,-73.271219
7717420,41.360632,-73.276068
7718422,41.364073,-73.279791
7717492,41.354824,-73.302995
7717502,41.346363,-73.299861
7718456,41.3449,-73.303462
7717974,41.344503,-73.316726
7717972,41.358181,-73.317367
7717530,41.336638,-73.285179
7717362,41.362137,-73.267806
7718386,41.365278,-73.263187
7718382,41.367893,-73.263939
7718384,41.371063,-73.2662
7718380,41.366067,-73.260217
7717360,41.36835,-73.263665
7717352,41.374677,-73.258859
7717346,41.368531,-73.270982
7718370,41.371822,-73.269099
7717336,41.372414,-73.272513
7717054,41.408702,-73.256787
7717070,41.403059,-73.256523
7718262,41.405265,-73.2569
7718264,41.402997,-73.257399
7717950,41.401215,-73.245727
7718614,41.391999,-73.240331
7718292,41.398307,-73.25048
7717104,41.399342,-73.256561
7717210,41.390029,-73.252628
7718626,41.381962,-73.256246
7716960,41.420787,-73.272895
7716846,41.435633,-73.296259
7716820,41.441784,-73.284517
7716806,41.439992,-73.304194
7718682,41.442051,-73.312985
7716832,41.439972,-73.314114
7718684,41.442591,-73.313509
7716884,41.433659,-73.313572
7716872,41.437846,-73.323037
7716796,41.449984,-73.311704
7716778,41.451962,-73.323404
7716702,41.46107,-73.327494
7716756,41.452424,-73.334424
7716800,41.44458,-73.34248
7716738,41.456728,-73.361899
7716802,41.448504,-73.352561
7718184,41.452852,-73.357155
7716698,41.463165,-73.345643
7716766,41.45292,-73.348186
7716826,41.443597,-73.354473
7716864,41.437137,-73.357033
7716896,41.430392,-73.349552
7716922,41.434228,-73.335506
7716942,41.422003,-73.325687
7716828,41.448456,-73.365521
7716924,41.4306,-73.358629
7716938,41.423506,-73.360433
7716978,41.416579,-73.366712
7717058,41.407129,-73.358496
7717022,41.411279,-73.361761
7716930,41.433905,-73.376708
7717030,41.40768,-73.371246
7716982,41.417752,-73.351068
7717008,41.412566,-73.34383
7718304,41.409735,-73.333041
7718618,41.404199,-73.334622
7717042,41.4081,-73.335627
166182175,41.402869,-73.34695
7716946,41.424578,-73.338805
7716654,41.472219,-73.356739
7716682,41.464028,-73.362063
7718124,41.467658,-73.358911
7716678,41.476294,-73.370146
7716548,41.488678,-73.385506
7716570,41.496791,-73.394023
7716498,41.499968,-73.402038
7716632,41.484644,-73.395428
7716640,41.478697,-73.380542
7716748,41.460981,-73.380682
7716686,41.466017,-73.373355
7713196,41.545121,-73.411697
7713214,41.53773,-73.412856
7716694,41.476826,-73.404295
7716716,41.460213,-73.402257
7716834,41.448108,-73.397159
7716876,41.436029,-73.404902
7716890,41.428646,-73.408741
7716952,41.42799,-73.419105
7716992,41.417873,-73.414075
7717170,41.406021,-73.427247
7717180,41.395759,-73.442556
7717282,41.381248,-73.466272
7717284,41.384506,-73.4943
7718448,41.386195,-73.50389
7717216,41.386849,-73.530495
7713206,41.541898,-73.419718
7714466,41.550415,-73.427796
7713276,41.517196,-73.432191
7713258,41.532903,-73.429438
7714192,41.523871,-73.432083
7714500,41.500261,-73.416419
7716510,41.497387,-73.42369
7716618,41.478119,-73.419827
7718120,41.478927,-73.417412
7718118,41.48078,-73.418865
7716586,41.487554,-73.420616
7716672,41.470579,-73.416968
7716620,41.480468,-73.412428
7718126,41.474129,-73.410923
7716624,41.477149,-73.4152
7716746,41.457599,-73.411839
7716878,41.446563,-73.413496
7716892,41.435015,-73.414853
7716852,41.439006,-73.423285
7716844,41.4471,-73.420329
7716970,41.417654,-73.431631
7716948,41.435928,-73.437089
166182174,41.425045,-73.443334
7713074,41.580974,-73.489035
7713738,41.570344,-73.49856
7713132,41.56354,-73.512339
7716690,41.466521,-73.464902
7716692,41.463185,-73.473594
7716676,41.471368,-73.480818
7718246,41.465075,-73.514519
7717922,41.473074,-73.501366
7716684,41.468221,-73.519344
7716688,41.465699,-73.519284
7718606,41.46261,-73.523318
7716674,41.47499,-73.474104
7718602,41.484148,-73.479211
7716664,41.478999,-73.489564
7717912,41.502048,-73.500255
7716554,41.490388,-73.496169
7718130,41.490531,-73.491552
7716552,41.492705,-73.484547
7716736,41.456357,-73.514813
7716760,41.455655,-73.465006
7713298,41.508054,-73.473318
7714204,41.51302,-73.483733
7713750,41.52046,-73.499236
7713736,41.582153,-73.504826
7713078,41.588085,-73.529461
7713030,41.586887,-73.509239
7714456,41.590819,-73.511785
7713116,41.573217,-73.520579
7713162,41.555998,-73.470452
7714464,41.560589,-73.469054
7716562,41.493193,-73.432626
7717146,41.400755,-73.455792
7717002,41.414091,-73.455307
7717084,41.409558,-73.451848
7716996,41.421964,-73.469717
7718694,41.414106,-73.45757
7718324,41.432474,-73.484403
7718326,41.431682,-73.483095
7716918,41.428919,-73.482699
7716874,41.435165,-73.485935
7718318,41.434863,-73.48446
7716866,41.439583,-73.485455
7717938,41.451396,-73.504981
7716916,41.436851,-73.476216
7718612,41.452544,-73.480252
7718320,41.432683,-73.486782
7716880,41.435075,-73.492964
7717940,41.442218,-73.507014
7717942,41.4317,-73.50922
7717932,41.454543,-73.497725
7716868,41.438216,-73.488208
7717100,41.403061,-73.466334
7718398,41.402187,-73.472356
7718400,41.397795,-73.476577
7717108,41.401655,-73.47751
7717078,41.405408,-73.480964
7718388,41.40651,-73.48248
7717088,41.401833,-73.49057
7718698,41.406391,-73.483522
7717948,41.414491,-73.49875
7717076,41.405804,-73.478235
7716990,41.419728,-73.522429
7718634,41.417876,-73.531874
7717012,41.415743,-73.506803
7716984,41.421265,-73.507315
7716986,41.422682,-73.51583
7717064,41.40786,-73.485238
7718364,41.411859,-73.485289
7717036,41.413364,-73.490193
7718352,41.416167,-73.47744
7718396,41.403133,-73.472587
7716972,41.421579,-73.485846
7717094,41.409483,-73.475889
7718630,41.423687,-73.496448
7718468,41.360897,-73.487439
7717970,41.365318,-73.497595
7717366,41.364111,-73.475298
7717422,41.364156,-73.505431
7717432,41.361573,-73.510487
7717498,41.350766,-73.510056
7718484,41.358274,-73.509397
7717416,41.365091,-73.509602
7717338,41.377666,-73.512631
7717354,41.372302,-73.508725
7717404,41.368486,-73.509737
7718466,41.37393,-73.507572
7718472,41.369925,-73.505952
7717458,41.364027,-73.522034
7717450,41.354516,-73.497927
7717276,41.386762,-73.42274
7717452,41.366397,-73.410965
7717468,41.352488,-73.407489
7718478,41.347772,-73.401346
7717494,41.347421,-73.399196
7717312,41.377332,-73.427739
7717316,41.37467,-73.432684
7717486,41.360793,-73.434066
7717314,41.379053,-73.435428
7718642,41.381559,-73.444132
7717396,41.369499,-73.428562
7717482,41.351256,-73.415679
7718650,41.344438,-73.41979
7717048,41.410659,-73.413423
7717954,41.40396,-73.409756
7717110,41.401055,-73.406976
7718666,41.396942,-73.413589
7717956,41.392916,-73.397701
7717238,41.387174,-73.382124
7717270,41.381491,-73.373132
7717300,41.376527,-73.360223
7717356,41.370566,-73.34259
7717392,41.372173,-73.37698
7717414,41.363343,-73.36904
7717222,41.386739,-73.407545
7717278,41.377952,-73.401857
7718426,41.384117,-73.407026
7717382,41.371138,-73.390758
7717256,41.382327,-73.378704
7718640,41.378457,-73.378554
7717376,41.370354,-73.353659
7717250,41.384185,-73.370146
7717230,41.394982,-73.362928
7717236,41.387203,-73.354919
7717182,41.393614,-73.384999
7717144,41.402225,-73.390075
7717072,41.411447,-73.385339
7717178,41.394967,-73.37945
7717150,41.399825,-73.376662
7717142,41.399215,-73.397651
7717050,41.41345,-73.40122
7718622,41.422399,-73.399442
7716936,41.428873,-73.393357
7716714,41.461931,-73.391132
7712952,41.619325,-73.443371
7714426,41.605727,-73.440929
7712802,41.653648,-73.473882
7713694,41.662155,-73.462156
7713670,41.690556,-73.450598
7714042,41.699129,-73.443379
7712638,41.70217,-73.431311
7713672,41.684944,-73.459057
7712742,41.667993,-73.472509
7712690,41.678678,-73.471945
7714070,41.67594,-73.470318
7713658,41.695578,-73.479927
7714376,41.709366,-73.467038
7712674,41.688454,-73.466969
7713622,41.716956,-73.497218
7714018,41.724223,-73.504931
7714016,41.723423,-73.50846
7712576,41.724568,-73.506078
7712582,41.72349,-73.503699
7712590,41.725534,-73.515872
7712592,41.72024,-73.505305
7714364,41.716181,-73.511878
7712578,41.734917,-73.492943
7714008,41.723175,-73.484685
7713578,41.749428,-73.494209
7712514,41.770126,-73.49515
7712370,41.787409,-73.488641
7714318,41.795351,-73.491016
7712512,41.764777,-73.482832
7712466,41.76731,-73.474002
7712456,41.778473,-73.462198
7714332,41.764995,-73.461883
7712474,41.76449,-73.473974
7714334,41.759634,-73.47552
7714324,41.782093,-73.469091
7712450,41.773089,-73.470928
7712376,41.790747,-73.477765
7712338,41.809993,-73.47291
7712340,41.801684,-73.473115
7714310,41.799892,-73.457275
7713594,41.741305,-73.499056
7713580,41.754726,-73.515087
7713942,41.767047,-73.519498
7712446,41.771801,-73.520319
7713930,41.775302,-73.512882
7712412,41.785966,-73.511351
7712540,41.741235,-73.506525
7714482,41.742079,-73.513179
7712570,41.741471,-73.525526
7714480,41.742102,-73.514551
7714358,41.721633,-73.525886
7712548,41.735181,-73.515551
7714350,41.736458,-73.509108
7713576,41.752373,-73.471696
7713970,41.742522,-73.467889
7714518,41.767596,-73.43836
7712448,41.771762,-73.437944
7712428,41.78459,-73.441546
7712430,41.780555,-73.449836
7712400,41.787862,-73.431574
7714516,41.77811,-73.418454
7712366,41.799832,-73.428842
7713542,41.805556,-73.356748
7712282,41.826029,-73.354211
7712198,41.841687,-73.345359
7712196,41.839138,-73.340239
7712212,41.842348,-73.325914
7712344,41.811267,-73.336306
7712218,41.835339,-73.325681
7712222,41.832846,-73.319602
7712220,41.833944,-73.314089
7713514,41.850318,-73.303829
7712304,41.819229,-73.32111
7712242,41.827028,-73.312202
7712210,41.835138,-73.304065
7712194,41.849462,-73.335411
7712152,41.857378,-73.326027
7712154,41.8588,-73.338605
7712192,41.851221,-73.346061
7712204,41.843865,-73.357462
7714274,41.834205,-73.364597
7712128,41.857889,-73.361067
7712084,41.873608,-73.347741
7712080,41.875661,-73.331966
7714254,41.885172,-73.338203
7712074,41.879529,-73.333949
7712088,41.868488,-73.324365
7712072,41.887516,-73.330814
7712086,41.875442,-73.314725
7712052,41.89134,-73.317669
7714244,41.880703,-73.304347
7713480,41.904402,-73.344594
7713484,41.911802,-73.326825
7711948,41.940226,-73.353808
7714224,41.935707,-73.338185
7711874,41.976988,-73.357604
7713446,41.973787,-73.343494
7713456,41.965306,-73.347981
7713464,41.960006,-73.344922
7711926,41.958262,-73.339339
7711940,41.949613,-73.342599
7711942,41.94544,-73.32902
7711968,41.934782,-73.300635
7713788,41.923834,-73.276634
7711976,41.923008,-73.281416
7712014,41.913573,-73.275925
7712030,41.900577,-73.282659
7713506,41.874699,-73.288599
7711980,41.924457,-73.312538
7712068,41.885477,-73.268832
7712020,41.901199,-73.271249
7713482,41.895513,-73.254648
7713794,41.895001,-73.237544
7714236,41.902769,-73.234493
7712022,41.900174,-73.239689
7713474,41.911125,-73.256441
7711966,41.928558,-73.273788
7711960,41.934544,-73.259329
7713782,41.932903,-73.249853
7713472,41.922828,-73.247321
7711962,41.926501,-73.254922
7714220,41.930486,-73.237669
7713786,41.923471,-73.256918
7711958,41.945169,-73.260901
7711938,41.953529,-73.328262
7711928,41.95872,-73.332417
7711918,41.959814,-73.338832
7711922,41.959137,-73.337409
7711912,41.962657,-73.337992
7713458,41.962547,-73.325047
7713460,41.959234,-73.313114
7713462,41.973612,-73.291905
7713468,41.959406,-73.276104
7714212,41.981504,-73.261522
7711906,41.974948,-73.302363
7711930,41.956664,-73.334284
7713448,41.975967,-73.33258
7713442,41.993648,-73.334438
7710242,42.018529,-73.316519
7710096,42.005051,-73.27855
7710454,42.041818,-73.254361
7710090,42.029261,-73.254579
7710238,42.058777,-73.252607
7710452,42.041336,-73.24427
7710074,42.035314,-73.217387
7710102,41.999069,-73.287751
7711830,41.991809,-73.224298
7711834,41.989519,-73.235556
7711848,41.979304,-73.247309
7713764,41.985111,-73.243175
7714210,41.971436,-73.240199
7710070,42.052069,-73.231583
7710058,42.065792,-73.227291
7710042,42.08675,-73.195613
7710064,42.053056,-73.225485
7710556,42.051313,-73.206628
7710444,42.067337,-73.195657
7710048,42.066123,-73.195505
7710046,42.066942,-73.199357
7710554,42.059104,-73.188966
7710072,42.06053,-73.28972
7710030,42.116935,-73.271054
7709992,42.150347,-73.251368
7710220,42.186757,-73.259111
7709938,42.18113,-73.238703
7709940,42.189356,-73.233002
7709942,42.18483,-73.21768
7709920,42.189765,-73.212962
7710402,42.194745,-73.213721
7709918,42.190912,-73.208788
7710526,42.189389,-73.194659
7710224,42.091814,-73.250712
7710028,42.115677,-73.22086
7710040,42.087814,-73.222209
7710552,42.074312,-73.232213
7710546,42.129262,-73.225978
7709996,42.134054,-73.236459
7710222,42.132214,-73.249159
7709960,42.158043,-73.222423
7709956,42.157145,-73.180755
7709970,42.153645,-73.197426
7710414,42.160024,-73.19661
7710536,42.166144,-73.172182
7710422,42.139689,-73.199922
7709990,42.134459,-73.197771
7709982,42.144013,-73.193966
7710426,42.120453,-73.190261
7710004,42.12287,-73.181438
7709946,42.171346,-73.208736
7710534,42.169385,-73.192124
7709886,42.218021,-73.22574
7709922,42.204825,-73.229866
7710218,42.204065,-73.251008
7709958,42.16294,-73.264671
7709944,42.181244,-73.295975
7709948,42.175054,-73.263896
7710538,42.183993,-73.271896
7710024,42.10724,-73.333464
7710020,42.119181,-73.306054
7710430,42.145065,-73.314756
7709980,42.151837,-73.312466
7709978,42.151509,-73.296954
7710424,42.144687,-73.284425
7710544,42.13784,-73.270096
7709984,42.148003,-73.274983
7709976,42.159741,-73.311877
7710022,42.132882,-73.328917
7709896,42.204577,-73.351296
7709894,42.205721,-73.351469
7710530,42.206608,-73.349347
7709950,42.175043,-73.328192
7709936,42.174265,-73.319252
7709926,42.194949,-73.3365
7710410,42.181879,-73.317992
7710374,42.268804,-73.324101
7710196,42.267177,-73.338676
7709848,42.271598,-73.320931
7710372,42.2675,-73.322536
7710508,42.255577,-73.334742
7710216,42.214565,-73.302164
7710390,42.22648,-73.318191
7710528,42.204427,-73.282708
7710208,42.237811,-73.28083
7709870,42.23456,-73.214518
7710512,42.237735,-73.23017
7709884,42.2181,-73.199007
7710520,42.206568,-73.197013
7709906,42.200866,-73.153615
7710380,42.21203,-73.148376
7709882,42.21608,-73.144124
7710514,42.22208,-73.149141
7709878,42.226742,-73.179452
7709872,42.230718,-73.161278
7710376,42.226671,-73.172692
7710198,42.254396,-73.182237
7709812,42.298099,-73.230105
7709842,42.279713,-73.207515
7709818,42.288309,-73.182175
7710502,42.279799,-73.165919
7710356,42.274992,-73.176504
7709850,42.2663,-73.168541
7709824,42.277217,-73.178509
7709828,42.276488,-73.187035
7710354,42.275921,-73.175441
7709808,42.299256,-73.21028
7709816,42.295133,-73.174836
7710500,42.287629,-73.144868
7709804,42.310773,-73.186705
7710494,42.304917,-73.161222
7709788,42.322848,-73.21006
7710486,42.331475,-73.204536
7709784,42.338789,-73.220266
7709792,42.336623,-73.175179
7710488,42.313975,-73.166751
7709758,42.35031,-73.200367
7710316,42.352679,-73.207626
7709750,42.354951,-73.205159
7710248,42.378096,-73.211782
7710478,42.364816,-73.177953
7710176,42.395858,-73.211123
7710474,42.387053,-73.201767
7709722,42.402539,-73.186968
7710472,42.379187,-73.160072
7709712,42.41247,-73.179018
7709644,42.450927,-73.219063
7710464,42.44715,-73.22165
7710154,42.447192,-73.212701
7709654,42.444065,-73.183697
7710298,42.43593,-73.208888
7709632,42.457546,-73.173701
7709608,42.49803,-73.151816
7709198,42.508137,-73.157934
7710566,42.500297,-73.15505
7709624,42.472348,-73.073707
7709592,42.499587,-73.117502
7709194,42.509067,-73.110338
7710254,42.498878,-73.140521
7709196,42.506616,-73.14068
7709188,42.513621,-73.136465
7709590,42.499892,-73.139681
7709594,42.495452,-73.139483
7709614,42.478909,-73.143577
7709646,42.459549,-73.133402
166182171,42.440621,-73.130683
166182172,42.428178,-73.112773
7710166,42.418047,-73.095217
7709692,42.420534,-73.056599
7710300,42.414999,-73.071549
7709706,42.408634,-73.074963
7710168,42.415104,-73.110191
7710170,42.399674,-73.13598
7710174,42.403916,-73.10844
7709720,42.394414,-73.086701
7709728,42.385529,-73.10038
7710470,42.382704,-73.116822
7710162,42.429313,-73.072255
7709648,42.451842,-73.06234
7709652,42.446556,-73.110961
7710462,42.452095,-73.109191
7709622,42.473086,-73.115723
7710460,42.461341,-73.108196
7709638,42.476455,-73.21255
7709238,42.531405,-73.26518
7709182,42.565421,-73.21905
7709616,42.47687,-73.288472
7709610,42.491358,-73.297124
7709204,42.508406,-73.311466
7709612,42.487876,-73.309865
7709604,42.484601,-73.276747
7709598,42.494828,-73.287387
7709202,42.509775,-73.301973
7709600,42.496202,-73.275917
7709186,42.519953,-73.302604
7709200,42.514748,-73.287484
7709660,42.459419,-73.306337
7709620,42.485305,-73.326434
7709664,42.438245,-73.317671
7709656,42.458427,-73.322609
7709626,42.47305,-73.331371
7709634,42.466964,-73.344038
7709658,42.450572,-73.329813
7709702,42.421235,-73.321728
7709710,42.411496,-73.357821
7709714,42.401614,-73.328954
7709704,42.426959,-73.35789
7709698,42.427411,-73.300195
7710468,42.414945,-73.299997
7710160,42.42841,-73.249422
7710308,42.421499,-73.254985
7709682,42.430199,-73.266933
7709696,42.420384,-73.272636
7710466,42.418036,-73.286077
7709716,42.40243,-73.269279
7710476,42.406309,-73.279506
7709748,42.35898,-73.229247
7710484,42.362927,-73.2154
7709798,42.315317,-73.261954
7710490,42.333535,-73.273319
7710364,42.292115,-73.303546
7710186,42.30174,-73.308311
7710362,42.291518,-73.305044
7710190,42.29422,-73.29416
7709814,42.303994,-73.334549
7709800,42.317709,-73.32989
7710352,42.337654,-73.324135
7710340,42.335497,-73.307901
7709782,42.331836,-73.305181
7710338,42.337718,-73.307092
7709776,42.336301,-73.310086
7709780,42.337582,-73.296514
7710330,42.344483,-73.298675
7709762,42.362114,-73.297583
7709794,42.318594,-73.293751
7709802,42.313131,-73.337088
7710504,42.322171,-73.345201
7709832,42.290325,-73.362282
7710506,42.299053,-73.356154
7709858,42.25713,-73.380324
7710516,42.25719,-73.376536
7709772,42.341883,-73.380678
7710492,42.336872,-73.385792
7709790,42.328922,-73.412704
7709796,42.318286,-73.431248
7710498,42.333253,-73.393297
7709774,42.341699,-73.393155
7709778,42.337054,-73.394063
7710348,42.338161,-73.392475
7709756,42.374484,-73.384607
7709718,42.403768,-73.382083
7710332,42.34944,-73.375588
7709770,42.349781,-73.360504
7709752,42.374181,-73.354029
7709726,42.403029,-73.368178
7710320,42.36833,-73.324196
7710326,42.367849,-73.32704
7709754,42.35686,-73.341022
7709744,42.368487,-73.322988
7710318,42.371947,-73.324094
7709740,42.375677,-73.316358
7709732,42.38618,-73.315436
7709736,42.389569,-73.341314
7709864,42.260706,-73.392702
7710518,42.250387,-73.394624
7709900,42.207117,-73.362439
7710532,42.203732,-73.368845
7709932,42.186104,-73.361895
7709954,42.177994,-73.379158
7709934,42.195161,-73.416044
7710206,42.236964,-73.452658
7710496,42.35069,-73.459966
7709860,42.310982,-73.466022
7709912,42.20085,-73.38924
7710406,42.209294,-73.382906
7709890,42.208241,-73.387771
7710408,42.206568,-73.381106
7709888,42.216281,-73.378689
7710524,42.234296,-73.390661
7710204,42.245693,-73.414483
7709822,42.285297,-73.449914
7709838,42.286916,-73.438592
7710370,42.286985,-73.402202
7710368,42.296928,-73.409783
7709836,42.294168,-73.424582
7709810,42.302586,-73.402765
7709806,42.30998,-73.411856
7710510,42.292568,-73.504578
7710188,42.277833,-73.491369
7709914,42.200242,-73.450142
7710540,42.196001,-73.460456
7709968,42.157993,-73.364546
7710018,42.112286,-73.34691
7710228,42.089202,-73.383219
7710052,42.062196,-73.408553
7710056,42.062074,-73.421594
7710054,42.063854,-73.440937
7710232,42.057687,-73.427685
7710558,42.072317,-73.4433
7710008,42.118225,-73.357854
7710432,42.123216,-73.374968
7709994,42.135515,-73.381861
7709986,42.153361,-73.391142
7710542,42.177879,-73.39675
7709962,42.173238,-73.410561
7709972,42.167565,-73.421722
7710428,42.157873,-73.423861
7709974,42.168301,-73.44972
7709988,42.14777,-73.472406
7710002,42.136488,-73.447682
7709998,42.141514,-73.403096
7710006,42.122768,-73.391355
7710434,42.11661,-73.393222
7710010,42.112838,-73.389318
7710436,42.109447,-73.395111
7710014,42.111383,-73.39311
7710032,42.10725,-73.413729
7710000,42.127824,-73.400285
7710548,42.134917,-73.420662
7710012,42.115387,-73.400908
7710550,42.121165,-73.410201
7710230,42.07484,-73.416585
7710036,42.095741,-73.418787
7710034,42.091265,-73.43048
7710038,42.086271,-73.419342
7710062,42.056227,-73.411664
7710068,42.050207,-73.409628
7710240,42.039815,-73.414837
7710562,42.030186,-73.388926
7710060,42.057224,-73.407195
7710226,42.079956,-73.361554
7710080,42.033363,-73.348511
7711838,41.989501,-73.383909
7711914,41.970653,-73.386499
7711934,41.956535,-73.382302
7711972,41.934617,-73.375916
7713800,41.917979,-73.398297
7712016,41.906463,-73.410616
7711986,41.921923,-73.38817
7713798,41.918855,-73.397625
7711970,41.932,-73.387373
7711954,41.937175,-73.400006
7711974,41.930058,-73.413963
