agency,site,date,temp,Latitude,Longitude
MAUSGS,MAUSGS_SEC_30_DL,10/15/2001,11.995,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/16/2001,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/17/2001,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/18/2001,22.84,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/19/2001,20.91333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/20/2001,20.305,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/21/2001,19.60416667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/22/2001,14.45,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/23/2001,8.983333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/24/2001,11.40083333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/25/2001,12.315,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/26/2001,9.461666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/27/2001,7.778333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/28/2001,7.096666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/29/2001,6.01,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/30/2001,6.81,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,10/31/2001,5.1025,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/1/2001,7.119166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/2/2001,9.414166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/3/2001,10.30333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/4/2001,8.546666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/5/2001,7.300833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/6/2001,6.5275,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/7/2001,6.709166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/8/2001,5.8,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/9/2001,6.254166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/10/2001,5.14,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/11/2001,4.983333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/12/2001,3.289166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/13/2001,2.645,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/14/2001,3.835,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/15/2001,5.1125,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/16/2001,7.079166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/17/2001,5.075833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/18/2001,3.928333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/19/2001,5.0075,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/20/2001,6.0725,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/21/2001,3.666666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/22/2001,3.785833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/23/2001,3.850833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/24/2001,4.6575,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/25/2001,6.719166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/26/2001,7.815,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/27/2001,6.618333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/28/2001,7.238333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/29/2001,6.151666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,11/30/2001,6.489166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/1/2001,8.509166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/2/2001,7.224166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/3/2001,5.010833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/4/2001,4.905,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/5/2001,6.733333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/6/2001,7.530833333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/7/2001,6.319166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/8/2001,4.528333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/9/2001,3.053333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/10/2001,2.489166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/11/2001,2.816666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/12/2001,2.9225,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/13/2001,3.303333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/14/2001,3.614166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/15/2001,4.149166667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/16/2001,2.186666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/17/2001,1.856666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/18/2001,2.8575,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/19/2001,3,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/20/2001,2.686666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/21/2001,2.3425,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/22/2001,1.07,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/23/2001,0.576666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/24/2001,1.748333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/25/2001,1.03,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/26/2001,0.683333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/27/2001,0.416666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/28/2001,0.456666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/29/2001,0.323333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/30/2001,0.31,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,12/31/2001,0.203333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/1/2002,0.23,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/2/2002,0.15,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/3/2002,0.096666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/4/2002,0.083333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/5/2002,0.176666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/6/2002,0.283333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/7/2002,0.256666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/8/2002,0.27,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/9/2002,0.31,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/10/2002,0.656666667,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/11/2002,0.83,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/12/2002,1.083333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/13/2002,1.03,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/14/2002,0.683333333,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/15/2002,0.862,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,1/31/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,2/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,3/31/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,4/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,5/31/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,6/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/22/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/23/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/24/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/25/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/26/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/27/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/28/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/29/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/30/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,7/31/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/1/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/2/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/3/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/4/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/5/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/6/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/7/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/8/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/9/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/10/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/11/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/12/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/13/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/14/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/15/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/16/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/17/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/18/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/19/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/20/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/21/2002,NA,42.434833,-72.670633
MAUSGS,MAUSGS_SEC_30_DL,8/22/2002,NA,42.434833,-72.670633
